item_name,color,category,material,reference_month,color_current,category_current,material_current,avg_current,season_plus_0,season_plus_1,season_plus_2,season_plus_3,season_plus_6,months_until_peak,months_since_peak,sin_month,cos_month,best_timeframe
Linen Shorts #05072,red,shorts,linen,9,0.195807,0.345562,0.33887,0.293413,0.130212,0.170874,0.102144,0.113682,0.0,7.0,5.0,-1.0,-0.0,six_months
Linen Shorts #05073,red,shorts,linen,10,0.195807,0.345562,0.33887,0.293413,0.170874,0.102144,0.113682,0.062513,1.0,6.0,6.0,-0.866025,0.5,six_months
Linen Shorts #05074,red,shorts,linen,11,0.195807,0.345562,0.33887,0.293413,0.102144,0.113682,0.062513,0.030465,0.430526,5.0,7.0,-0.5,0.866025,six_months
Linen Shorts #05075,red,shorts,linen,12,0.195807,0.345562,0.33887,0.293413,0.113682,0.062513,0.030465,0.0,0.340045,4.0,8.0,-0.0,1.0,three_months
Cotton Skirt #05076,red,skirt,cotton,1,0.195807,0.133143,0.787792,0.372247,0.055769,0.205662,0.214105,0.444251,0.405391,7.0,5.0,0.5,0.866025,six_months
Cotton Skirt #05077,red,skirt,cotton,2,0.195807,0.133143,0.787792,0.372247,0.205662,0.214105,0.444251,0.196379,1.0,6.0,6.0,0.866025,0.5,six_months
Cotton Skirt #05078,red,skirt,cotton,3,0.195807,0.133143,0.787792,0.372247,0.214105,0.444251,0.196379,0.344295,0.397047,5.0,7.0,1.0,0.0,six_months
Cotton Skirt #05079,red,skirt,cotton,4,0.195807,0.133143,0.787792,0.372247,0.444251,0.196379,0.344295,0.405391,0.569875,4.0,8.0,0.866025,-0.5,three_months
Cotton Skirt #05080,red,skirt,cotton,5,0.195807,0.133143,0.787792,0.372247,0.196379,0.344295,0.405391,1.0,0.16704,3.0,9.0,0.5,-0.866025,three_months
Cotton Skirt #05081,red,skirt,cotton,6,0.195807,0.133143,0.787792,0.372247,0.344295,0.405391,1.0,0.397047,0.10588,2.0,10.0,0.0,-1.0,next_month
Cotton Skirt #05082,red,skirt,cotton,7,0.195807,0.133143,0.787792,0.372247,0.405391,1.0,0.397047,0.569875,0.055769,1.0,11.0,-0.5,-0.866025,next_week
Cotton Skirt #05083,red,skirt,cotton,8,0.195807,0.133143,0.787792,0.372247,1.0,0.397047,0.569875,0.16704,0.205662,0.0,0.0,-0.866025,-0.5,current
Cotton Skirt #05084,red,skirt,cotton,9,0.195807,0.133143,0.787792,0.372247,0.397047,0.569875,0.16704,0.10588,0.214105,11.0,1.0,-1.0,-0.0,six_months
Cotton Skirt #05085,red,skirt,cotton,10,0.195807,0.133143,0.787792,0.372247,0.569875,0.16704,0.10588,0.055769,0.444251,10.0,2.0,-0.866025,0.5,six_months
Cotton Skirt #05086,red,skirt,cotton,11,0.195807,0.133143,0.787792,0.372247,0.16704,0.10588,0.055769,0.205662,0.196379,9.0,3.0,-0.5,0.866025,six_months
Cotton Skirt #05087,red,skirt,cotton,12,0.195807,0.133143,0.787792,0.372247,0.10588,0.055769,0.205662,0.214105,0.344295,8.0,4.0,-0.0,1.0,six_months
Knit Skirt #05088,red,skirt,knit,1,0.195807,0.133143,0.162334,0.163761,0.705997,0.296044,0.244866,0.214849,0.167851,11.0,1.0,0.5,0.866025,six_months
Knit Skirt #05089,red,skirt,knit,2,0.195807,0.133143,0.162334,0.163761,0.296044,0.244866,0.214849,0.174932,0.239474,10.0,2.0,0.866025,0.5,six_months
Knit Skirt #05090,red,skirt,knit,3,0.195807,0.133143,0.162334,0.163761,0.244866,0.214849,0.174932,0.274856,0.265548,9.0,3.0,1.0,0.0,six_months
Knit Skirt #05091,red,skirt,knit,4,0.195807,0.133143,0.162334,0.163761,0.214849,0.174932,0.274856,0.167851,0.374479,8.0,4.0,0.866025,-0.5,six_months
Knit Skirt #05092,red,skirt,knit,5,0.195807,0.133143,0.162334,0.163761,0.174932,0.274856,0.167851,0.239474,0.859549,7.0,5.0,0.5,-0.866025,six_months
Knit Skirt #05093,red,skirt,knit,6,0.195807,0.133143,0.162334,0.163761,0.274856,0.167851,0.239474,0.265548,1.0,6.0,6.0,0.0,-1.0,six_months
Knit Skirt #05094,red,skirt,knit,7,0.195807,0.133143,0.162334,0.163761,0.167851,0.239474,0.265548,0.374479,0.705997,5.0,7.0,-0.5,-0.866025,six_months
Knit Skirt #05095,red,skirt,knit,8,0.195807,0.133143,0.162334,0.163761,0.239474,0.265548,0.374479,0.859549,0.296044,4.0,8.0,-0.866025,-0.5,three_months
Knit Skirt #05096,red,skirt,knit,9,0.195807,0.133143,0.162334,0.163761,0.265548,0.374479,0.859549,1.0,0.244866,3.0,9.0,-1.0,-0.0,three_months
Knit Skirt #05097,red,skirt,knit,10,0.195807,0.133143,0.162334,0.163761,0.374479,0.859549,1.0,0.705997,0.214849,2.0,10.0,-0.866025,0.5,next_month
Knit Skirt #05098,red,skirt,knit,11,0.195807,0.133143,0.162334,0.163761,0.859549,1.0,0.705997,0.296044,0.174932,1.0,11.0,-0.5,0.866025,next_week
Knit Skirt #05099,red,skirt,knit,12,0.195807,0.133143,0.162334,0.163761,1.0,0.705997,0.296044,0.244866,0.274856,0.0,0.0,-0.0,1.0,current
Leather Skirt #05100,red,skirt,leather,1,0.195807,0.133143,0.139401,0.156117,0.032726,0.08618,0.006722,0.0,0.0,8.0,4.0,0.5,0.866025,six_months
Leather Skirt #05101,red,skirt,leather,2,0.195807,0.133143,0.139401,0.156117,0.08618,0.006722,0.0,0.008127,0.0,7.0,5.0,0.866025,0.5,six_months
Leather Skirt #05102,red,skirt,leather,3,0.195807,0.133143,0.139401,0.156117,0.006722,0.0,0.008127,0.0,1.0,6.0,6.0,1.0,0.0,six_months
Leather Skirt #05103,red,skirt,leather,4,0.195807,0.133143,0.139401,0.156117,0.0,0.008127,0.0,0.0,0.215485,5.0,7.0,0.866025,-0.5,six_months
Leather Skirt #05104,red,skirt,leather,5,0.195807,0.133143,0.139401,0.156117,0.008127,0.0,0.0,0.0,0.059001,4.0,8.0,0.5,-0.866025,three_months
Leather Skirt #05105,red,skirt,leather,6,0.195807,0.133143,0.139401,0.156117,0.0,0.0,0.0,1.0,0.084407,3.0,9.0,0.0,-1.0,three_months
Leather Skirt #05106,red,skirt,leather,7,0.195807,0.133143,0.139401,0.156117,0.0,0.0,1.0,0.215485,0.032726,2.0,10.0,-0.5,-0.866025,next_month
Leather Skirt #05107,red,skirt,leather,8,0.195807,0.133143,0.139401,0.156117,0.0,1.0,0.215485,0.059001,0.08618,1.0,11.0,-0.866025,-0.5,next_week
Leather Skirt #05108,red,skirt,leather,9,0.195807,0.133143,0.139401,0.156117,1.0,0.215485,0.059001,0.084407,0.006722,0.0,0.0,-1.0,-0.0,current
Leather Skirt #05109,red,skirt,leather,10,0.195807,0.133143,0.139401,0.156117,0.215485,0.059001,0.084407,0.032726,0.0,11.0,1.0,-0.866025,0.5,six_months
Leather Skirt #05110,red,skirt,leather,11,0.195807,0.133143,0.139401,0.156117,0.059001,0.084407,0.032726,0.08618,0.008127,10.0,2.0,-0.5,0.866025,six_months
Leather Skirt #05111,red,skirt,leather,12,0.195807,0.133143,0.139401,0.156117,0.084407,0.032726,0.08618,0.006722,0.0,9.0,3.0,-0.0,1.0,six_months
Wool Skirt #05112,red,skirt,wool,1,0.195807,0.133143,0.168642,0.165864,0.082,0.385419,0.234168,0.412012,0.247443,8.0,4.0,0.5,0.866025,six_months
Wool Skirt #05113,red,skirt,wool,2,0.195807,0.133143,0.168642,0.165864,0.385419,0.234168,0.412012,0.156636,0.287034,7.0,5.0,0.866025,0.5,six_months
Wool Skirt #05114,red,skirt,wool,3,0.195807,0.133143,0.168642,0.165864,0.234168,0.412012,0.156636,0.106657,1.0,6.0,6.0,1.0,0.0,six_months
Wool Skirt #05115,red,skirt,wool,4,0.195807,0.133143,0.168642,0.165864,0.412012,0.156636,0.106657,0.247443,0.372779,5.0,7.0,0.866025,-0.5,six_months
Wool Skirt #05116,red,skirt,wool,5,0.195807,0.133143,0.168642,0.165864,0.156636,0.106657,0.247443,0.287034,0.103393,4.0,8.0,0.5,-0.866025,three_months
Wool Skirt #05117,red,skirt,wool,6,0.195807,0.133143,0.168642,0.165864,0.106657,0.247443,0.287034,1.0,0.029334,3.0,9.0,0.0,-1.0,three_months
Wool Skirt #05118,red,skirt,wool,7,0.195807,0.133143,0.168642,0.165864,0.247443,0.287034,1.0,0.372779,0.082,2.0,10.0,-0.5,-0.866025,next_month
Wool Skirt #05119,red,skirt,wool,8,0.195807,0.133143,0.168642,0.165864,0.287034,1.0,0.372779,0.103393,0.385419,1.0,11.0,-0.866025,-0.5,next_week
Wool Skirt #05120,red,skirt,wool,9,0.195807,0.133143,0.168642,0.165864,1.0,0.372779,0.103393,0.029334,0.234168,0.0,0.0,-1.0,-0.0,current
Wool Skirt #05121,red,skirt,wool,10,0.195807,0.133143,0.168642,0.165864,0.372779,0.103393,0.029334,0.082,0.412012,11.0,1.0,-0.866025,0.5,six_months
Wool Skirt #05122,red,skirt,wool,11,0.195807,0.133143,0.168642,0.165864,0.103393,0.029334,0.082,0.385419,0.156636,10.0,2.0,-0.5,0.866025,six_months
Wool Skirt #05123,red,skirt,wool,12,0.195807,0.133143,0.168642,0.165864,0.029334,0.082,0.385419,0.234168,0.106657,9.0,3.0,-0.0,1.0,six_months
Cotton Tops #05124,red,tops,cotton,1,0.195807,0.700476,0.787792,0.561358,0.879402,0.765455,0.711213,0.611738,0.618694,9.0,3.0,0.5,0.866025,six_months
Cotton Tops #05125,red,tops,cotton,2,0.195807,0.700476,0.787792,0.561358,0.765455,0.711213,0.611738,0.716417,0.46787,8.0,4.0,0.866025,0.5,six_months
Cotton Tops #05126,red,tops,cotton,3,0.195807,0.700476,0.787792,0.561358,0.711213,0.611738,0.716417,0.640403,0.713683,7.0,5.0,1.0,0.0,six_months
Cotton Tops #05127,red,tops,cotton,4,0.195807,0.700476,0.787792,0.561358,0.611738,0.716417,0.640403,0.618694,1.0,6.0,6.0,0.866025,-0.5,six_months
Cotton Tops #05128,red,tops,cotton,5,0.195807,0.700476,0.787792,0.561358,0.716417,0.640403,0.618694,0.46787,0.961771,5.0,7.0,0.5,-0.866025,six_months
Cotton Tops #05129,red,tops,cotton,6,0.195807,0.700476,0.787792,0.561358,0.640403,0.618694,0.46787,0.713683,0.910243,4.0,8.0,0.0,-1.0,three_months
Cotton Tops #05130,red,tops,cotton,7,0.195807,0.700476,0.787792,0.561358,0.618694,0.46787,0.713683,1.0,0.879402,3.0,9.0,-0.5,-0.866025,three_months
Cotton Tops #05131,red,tops,cotton,8,0.195807,0.700476,0.787792,0.561358,0.46787,0.713683,1.0,0.961771,0.765455,2.0,10.0,-0.866025,-0.5,next_month
Cotton Tops #05132,red,tops,cotton,9,0.195807,0.700476,0.787792,0.561358,0.713683,1.0,0.961771,0.910243,0.711213,1.0,11.0,-1.0,-0.0,next_week
Cotton Tops #05133,red,tops,cotton,10,0.195807,0.700476,0.787792,0.561358,1.0,0.961771,0.910243,0.879402,0.611738,0.0,0.0,-0.866025,0.5,current
Cotton Tops #05134,red,tops,cotton,11,0.195807,0.700476,0.787792,0.561358,0.961771,0.910243,0.879402,0.765455,0.716417,11.0,1.0,-0.5,0.866025,six_months
Cotton Tops #05135,red,tops,cotton,12,0.195807,0.700476,0.787792,0.561358,0.910243,0.879402,0.765455,0.711213,0.640403,10.0,2.0,-0.0,1.0,six_months
Wool Tops #05196,red,tops,wool,1,0.195807,0.700476,0.168642,0.354975,0.411324,0.154786,0.061938,0.013077,0.015407,11.0,1.0,0.5,0.866025,six_months
Wool Tops #05197,red,tops,wool,2,0.195807,0.700476,0.168642,0.354975,0.154786,0.061938,0.013077,0.021407,0.03739,10.0,2.0,0.866025,0.5,six_months
Wool Tops #05198,red,tops,wool,3,0.195807,0.700476,0.168642,0.354975,0.061938,0.013077,0.021407,0.010037,0.144153,9.0,3.0,1.0,0.0,six_months
Wool Tops #05199,red,tops,wool,4,0.195807,0.700476,0.168642,0.354975,0.013077,0.021407,0.010037,0.015407,0.314393,8.0,4.0,0.866025,-0.5,six_months
Wool Tops #05200,red,tops,wool,5,0.195807,0.700476,0.168642,0.354975,0.021407,0.010037,0.015407,0.03739,0.914603,7.0,5.0,0.5,-0.866025,six_months
Wool Tops #05201,red,tops,wool,6,0.195807,0.700476,0.168642,0.354975,0.010037,0.015407,0.03739,0.144153,1.0,6.0,6.0,0.0,-1.0,six_months
Wool Tops #05202,red,tops,wool,7,0.195807,0.700476,0.168642,0.354975,0.015407,0.03739,0.144153,0.314393,0.411324,5.0,7.0,-0.5,-0.866025,six_months
Wool Tops #05203,red,tops,wool,8,0.195807,0.700476,0.168642,0.354975,0.03739,0.144153,0.314393,0.914603,0.154786,4.0,8.0,-0.866025,-0.5,three_months
Wool Tops #05204,red,tops,wool,9,0.195807,0.700476,0.168642,0.354975,0.144153,0.314393,0.914603,1.0,0.061938,3.0,9.0,-1.0,-0.0,three_months
Wool Tops #05205,red,tops,wool,10,0.195807,0.700476,0.168642,0.354975,0.314393,0.914603,1.0,0.411324,0.013077,2.0,10.0,-0.866025,0.5,next_month
Wool Tops #05206,red,tops,wool,11,0.195807,0.700476,0.168642,0.354975,0.914603,1.0,0.411324,0.154786,0.021407,1.0,11.0,-0.5,0.866025,next_week
Wool Tops #05207,red,tops,wool,12,0.195807,0.700476,0.168642,0.354975,1.0,0.411324,0.154786,0.061938,0.010037,0.0,0.0,-0.0,1.0,current
Cotton Accessories #05208,white,accessories,cotton,1,0.568852,0.083635,0.787792,0.480093,0.247398,0.331766,0.212219,0.444769,0.413443,5.0,7.0,0.5,0.866025,six_months
Cotton Accessories #05209,white,accessories,cotton,2,0.568852,0.083635,0.787792,0.480093,0.331766,0.212219,0.444769,0.576515,0.323234,4.0,8.0,0.866025,0.5,three_months
Cotton Accessories #05210,white,accessories,cotton,3,0.568852,0.083635,0.787792,0.480093,0.212219,0.444769,0.576515,1.0,0.263624,3.0,9.0,1.0,0.0,three_months
Cotton Accessories #05211,white,accessories,cotton,4,0.568852,0.083635,0.787792,0.480093,0.444769,0.576515,1.0,0.413443,0.133735,2.0,10.0,0.866025,-0.5,next_month
Cotton Accessories #05212,white,accessories,cotton,5,0.568852,0.083635,0.787792,0.480093,0.576515,1.0,0.413443,0.323234,0.244715,1.0,11.0,0.5,-0.866025,next_week
Cotton Accessories #05213,white,accessories,cotton,6,0.568852,0.083635,0.787792,0.480093,1.0,0.413443,0.323234,0.263624,0.158564,0.0,0.0,0.0,-1.0,current
Cotton Accessories #05214,white,accessories,cotton,7,0.568852,0.083635,0.787792,0.480093,0.413443,0.323234,0.263624,0.133735,0.247398,11.0,1.0,-0.5,-0.866025,six_months
Cotton Accessories #05215,white,accessories,cotton,8,0.568852,0.083635,0.787792,0.480093,0.323234,0.263624,0.133735,0.244715,0.331766,10.0,2.0,-0.866025,-0.5,six_months
Cotton Accessories #05216,white,accessories,cotton,9,0.568852,0.083635,0.787792,0.480093,0.263624,0.133735,0.244715,0.158564,0.212219,9.0,3.0,-1.0,-0.0,six_months
Cotton Accessories #05217,white,accessories,cotton,10,0.568852,0.083635,0.787792,0.480093,0.133735,0.244715,0.158564,0.247398,0.444769,8.0,4.0,-0.866025,0.5,six_months
Cotton Accessories #05218,white,accessories,cotton,11,0.568852,0.083635,0.787792,0.480093,0.244715,0.158564,0.247398,0.331766,0.576515,7.0,5.0,-0.5,0.866025,six_months
Cotton Accessories #05219,white,accessories,cotton,12,0.568852,0.083635,0.787792,0.480093,0.158564,0.247398,0.331766,0.212219,1.0,6.0,6.0,-0.0,1.0,six_months
Knit Accessories #05220,white,accessories,knit,1,0.568852,0.083635,0.162334,0.271607,0.872141,0.333985,0.182193,0.101771,0.0818,10.0,2.0,0.5,0.866025,six_months
Knit Accessories #05221,white,accessories,knit,2,0.568852,0.083635,0.162334,0.271607,0.333985,0.182193,0.101771,0.097237,0.077822,9.0,3.0,0.866025,0.5,six_months
Knit Accessories #05222,white,accessories,knit,3,0.568852,0.083635,0.162334,0.271607,0.182193,0.101771,0.097237,0.047776,0.223871,8.0,4.0,1.0,0.0,six_months
Knit Accessories #05223,white,accessories,knit,4,0.568852,0.083635,0.162334,0.271607,0.101771,0.097237,0.047776,0.0818,0.475919,7.0,5.0,0.866025,-0.5,six_months
Knit Accessories #05224,white,accessories,knit,5,0.568852,0.083635,0.162334,0.271607,0.097237,0.047776,0.0818,0.077822,1.0,6.0,6.0,0.5,-0.866025,six_months
Knit Accessories #05225,white,accessories,knit,6,0.568852,0.083635,0.162334,0.271607,0.047776,0.0818,0.077822,0.223871,0.891825,5.0,7.0,0.0,-1.0,six_months
Knit Accessories #05226,white,accessories,knit,7,0.568852,0.083635,0.162334,0.271607,0.0818,0.077822,0.223871,0.475919,0.872141,4.0,8.0,-0.5,-0.866025,three_months
Knit Accessories #05227,white,accessories,knit,8,0.568852,0.083635,0.162334,0.271607,0.077822,0.223871,0.475919,1.0,0.333985,3.0,9.0,-0.866025,-0.5,three_months
Knit Accessories #05228,white,accessories,knit,9,0.568852,0.083635,0.162334,0.271607,0.223871,0.475919,1.0,0.891825,0.182193,2.0,10.0,-1.0,-0.0,next_month
Knit Accessories #05229,white,accessories,knit,10,0.568852,0.083635,0.162334,0.271607,0.475919,1.0,0.891825,0.872141,0.101771,1.0,11.0,-0.866025,0.5,next_week
Knit Accessories #05230,white,accessories,knit,11,0.568852,0.083635,0.162334,0.271607,1.0,0.891825,0.872141,0.333985,0.097237,0.0,0.0,-0.5,0.866025,current
Knit Accessories #05231,white,accessories,knit,12,0.568852,0.083635,0.162334,0.271607,0.891825,0.872141,0.333985,0.182193,0.047776,11.0,1.0,-0.0,1.0,six_months
Leather Accessories #05232,white,accessories,leather,1,0.568852,0.083635,0.139401,0.263963,0.263453,0.38828,0.360634,0.767291,0.908284,5.0,7.0,0.5,0.866025,six_months
Leather Accessories #05233,white,accessories,leather,2,0.568852,0.083635,0.139401,0.263963,0.38828,0.360634,0.767291,0.982598,0.685597,4.0,8.0,0.866025,0.5,three_months
Leather Accessories #05234,white,accessories,leather,3,0.568852,0.083635,0.139401,0.263963,0.360634,0.767291,0.982598,1.0,0.255115,3.0,9.0,1.0,0.0,three_months
Leather Accessories #05235,white,accessories,leather,4,0.568852,0.083635,0.139401,0.263963,0.767291,0.982598,1.0,0.908284,0.239561,2.0,10.0,0.866025,-0.5,next_month
Leather Accessories #05236,white,accessories,leather,5,0.568852,0.083635,0.139401,0.263963,0.982598,1.0,0.908284,0.685597,0.207154,1.0,11.0,0.5,-0.866025,next_week
Leather Accessories #05237,white,accessories,leather,6,0.568852,0.083635,0.139401,0.263963,1.0,0.908284,0.685597,0.255115,0.328265,0.0,0.0,0.0,-1.0,current
Leather Accessories #05238,white,accessories,leather,7,0.568852,0.083635,0.139401,0.263963,0.908284,0.685597,0.255115,0.239561,0.263453,11.0,1.0,-0.5,-0.866025,six_months
Leather Accessories #05239,white,accessories,leather,8,0.568852,0.083635,0.139401,0.263963,0.685597,0.255115,0.239561,0.207154,0.38828,10.0,2.0,-0.866025,-0.5,six_months
Leather Accessories #05240,white,accessories,leather,9,0.568852,0.083635,0.139401,0.263963,0.255115,0.239561,0.207154,0.328265,0.360634,9.0,3.0,-1.0,-0.0,six_months
Leather Accessories #05241,white,accessories,leather,10,0.568852,0.083635,0.139401,0.263963,0.239561,0.207154,0.328265,0.263453,0.767291,8.0,4.0,-0.866025,0.5,six_months
Leather Accessories #05242,white,accessories,leather,11,0.568852,0.083635,0.139401,0.263963,0.207154,0.328265,0.263453,0.38828,0.982598,7.0,5.0,-0.5,0.866025,six_months
Leather Accessories #05243,white,accessories,leather,12,0.568852,0.083635,0.139401,0.263963,0.328265,0.263453,0.38828,0.360634,1.0,6.0,6.0,-0.0,1.0,six_months
Silk Accessories #05268,white,accessories,silk,1,0.568852,0.083635,0.183409,0.278632,1.0,0.146287,0.289265,0.23954,0.127805,0.0,0.0,0.5,0.866025,current
Silk Accessories #05269,white,accessories,silk,2,0.568852,0.083635,0.183409,0.278632,0.146287,0.289265,0.23954,0.141612,0.02478,11.0,1.0,0.866025,0.5,six_months
Silk Accessories #05270,white,accessories,silk,3,0.568852,0.083635,0.183409,0.278632,0.289265,0.23954,0.141612,0.11739,0.055165,10.0,2.0,1.0,0.0,six_months
Silk Accessories #05271,white,accessories,silk,4,0.568852,0.083635,0.183409,0.278632,0.23954,0.141612,0.11739,0.127805,0.046326,9.0,3.0,0.866025,-0.5,six_months
Silk Accessories #05272,white,accessories,silk,5,0.568852,0.083635,0.183409,0.278632,0.141612,0.11739,0.127805,0.02478,0.076451,8.0,4.0,0.5,-0.866025,six_months
Silk Accessories #05273,white,accessories,silk,6,0.568852,0.083635,0.183409,0.278632,0.11739,0.127805,0.02478,0.055165,0.27049,7.0,5.0,0.0,-1.0,six_months
Silk Accessories #05274,white,accessories,silk,7,0.568852,0.083635,0.183409,0.278632,0.127805,0.02478,0.055165,0.046326,1.0,6.0,6.0,-0.5,-0.866025,six_months
Silk Accessories #05275,white,accessories,silk,8,0.568852,0.083635,0.183409,0.278632,0.02478,0.055165,0.046326,0.076451,0.146287,5.0,7.0,-0.866025,-0.5,six_months
Silk Accessories #05276,white,accessories,silk,9,0.568852,0.083635,0.183409,0.278632,0.055165,0.046326,0.076451,0.27049,0.289265,4.0,8.0,-1.0,-0.0,three_months
Silk Accessories #05277,white,accessories,silk,10,0.568852,0.083635,0.183409,0.278632,0.046326,0.076451,0.27049,1.0,0.23954,3.0,9.0,-0.866025,0.5,three_months
Silk Accessories #05278,white,accessories,silk,11,0.568852,0.083635,0.183409,0.278632,0.076451,0.27049,1.0,0.146287,0.141612,2.0,10.0,-0.5,0.866025,next_month
Silk Accessories #05279,white,accessories,silk,12,0.568852,0.083635,0.183409,0.278632,0.27049,1.0,0.146287,0.289265,0.11739,1.0,11.0,-0.0,1.0,next_week
Wool Accessories #05280,white,accessories,wool,1,0.568852,0.083635,0.168642,0.27371,1.0,0.256266,0.182053,0.009454,0.005506,0.0,0.0,0.5,0.866025,current
Wool Accessories #05281,white,accessories,wool,2,0.568852,0.083635,0.168642,0.27371,0.256266,0.182053,0.009454,0.0,0.090933,11.0,1.0,0.866025,0.5,six_months
Wool Accessories #05282,white,accessories,wool,3,0.568852,0.083635,0.168642,0.27371,0.182053,0.009454,0.0,0.002646,0.13646,10.0,2.0,1.0,0.0,six_months
Wool Accessories #05283,white,accessories,wool,4,0.568852,0.083635,0.168642,0.27371,0.009454,0.0,0.002646,0.005506,0.343112,9.0,3.0,0.866025,-0.5,six_months
Wool Accessories #05284,white,accessories,wool,5,0.568852,0.083635,0.168642,0.27371,0.0,0.002646,0.005506,0.090933,0.557003,8.0,4.0,0.5,-0.866025,six_months
Wool Accessories #05285,white,accessories,wool,6,0.568852,0.083635,0.168642,0.27371,0.002646,0.005506,0.090933,0.13646,0.761775,7.0,5.0,0.0,-1.0,six_months
Wool Accessories #05286,white,accessories,wool,7,0.568852,0.083635,0.168642,0.27371,0.005506,0.090933,0.13646,0.343112,1.0,6.0,6.0,-0.5,-0.866025,six_months
Wool Accessories #05287,white,accessories,wool,8,0.568852,0.083635,0.168642,0.27371,0.090933,0.13646,0.343112,0.557003,0.256266,5.0,7.0,-0.866025,-0.5,six_months
Wool Accessories #05288,white,accessories,wool,9,0.568852,0.083635,0.168642,0.27371,0.13646,0.343112,0.557003,0.761775,0.182053,4.0,8.0,-1.0,-0.0,three_months
Wool Accessories #05289,white,accessories,wool,10,0.568852,0.083635,0.168642,0.27371,0.343112,0.557003,0.761775,1.0,0.009454,3.0,9.0,-0.866025,0.5,three_months
Wool Accessories #05290,white,accessories,wool,11,0.568852,0.083635,0.168642,0.27371,0.557003,0.761775,1.0,0.256266,0.0,2.0,10.0,-0.5,0.866025,next_month
Wool Accessories #05291,white,accessories,wool,12,0.568852,0.083635,0.168642,0.27371,0.761775,1.0,0.256266,0.182053,0.002646,1.0,11.0,-0.0,1.0,next_week
Cotton Dress #05292,white,dress,cotton,1,0.568852,0.335118,0.787792,0.563921,0.092815,0.108366,0.321707,0.737123,0.750133,5.0,7.0,0.5,0.866025,six_months
Cotton Dress #05293,white,dress,cotton,2,0.568852,0.335118,0.787792,0.563921,0.108366,0.321707,0.737123,0.985806,0.52285,4.0,8.0,0.866025,0.5,three_months
Cotton Dress #05294,white,dress,cotton,3,0.568852,0.335118,0.787792,0.563921,0.321707,0.737123,0.985806,1.0,0.127936,3.0,9.0,1.0,0.0,three_months
Cotton Dress #05295,white,dress,cotton,4,0.568852,0.335118,0.787792,0.563921,0.737123,0.985806,1.0,0.750133,0.093476,2.0,10.0,0.866025,-0.5,next_month
Cotton Dress #05296,white,dress,cotton,5,0.568852,0.335118,0.787792,0.563921,0.985806,1.0,0.750133,0.52285,0.079905,1.0,11.0,0.5,-0.866025,next_week
Cotton Dress #05297,white,dress,cotton,6,0.568852,0.335118,0.787792,0.563921,1.0,0.750133,0.52285,0.127936,0.087236,0.0,0.0,0.0,-1.0,current
Cotton Dress #05298,white,dress,cotton,7,0.568852,0.335118,0.787792,0.563921,0.750133,0.52285,0.127936,0.093476,0.092815,11.0,1.0,-0.5,-0.866025,six_months
Cotton Dress #05299,white,dress,cotton,8,0.568852,0.335118,0.787792,0.563921,0.52285,0.127936,0.093476,0.079905,0.108366,10.0,2.0,-0.866025,-0.5,six_months
Cotton Dress #05300,white,dress,cotton,9,0.568852,0.335118,0.787792,0.563921,0.127936,0.093476,0.079905,0.087236,0.321707,9.0,3.0,-1.0,-0.0,six_months
Cotton Dress #05301,white,dress,cotton,10,0.568852,0.335118,0.787792,0.563921,0.093476,0.079905,0.087236,0.092815,0.737123,8.0,4.0,-0.866025,0.5,six_months
Cotton Dress #05302,white,dress,cotton,11,0.568852,0.335118,0.787792,0.563921,0.079905,0.087236,0.092815,0.108366,0.985806,7.0,5.0,-0.5,0.866025,six_months
Cotton Dress #05303,white,dress,cotton,12,0.568852,0.335118,0.787792,0.563921,0.087236,0.092815,0.108366,0.321707,1.0,6.0,6.0,-0.0,1.0,six_months
Denim Dress #05304,white,dress,denim,1,0.568852,0.335118,0.685824,0.529931,0.213145,0.25719,0.281593,0.620891,1.0,6.0,6.0,0.5,0.866025,six_months
Denim Dress #05305,white,dress,denim,2,0.568852,0.335118,0.685824,0.529931,0.25719,0.281593,0.620891,0.712172,0.74827,5.0,7.0,0.866025,0.5,six_months
Denim Dress #05306,white,dress,denim,3,0.568852,0.335118,0.685824,0.529931,0.281593,0.620891,0.712172,0.724027,0.207183,4.0,8.0,1.0,0.0,three_months
Denim Dress #05307,white,dress,denim,4,0.568852,0.335118,0.685824,0.529931,0.620891,0.712172,0.724027,1.0,0.101627,3.0,9.0,0.866025,-0.5,three_months
Denim Dress #05308,white,dress,denim,5,0.568852,0.335118,0.685824,0.529931,0.712172,0.724027,1.0,0.74827,0.102056,2.0,10.0,0.5,-0.866025,next_month
Denim Dress #05309,white,dress,denim,6,0.568852,0.335118,0.685824,0.529931,0.724027,1.0,0.74827,0.207183,0.06177,1.0,11.0,0.0,-1.0,next_week
Denim Dress #05310,white,dress,denim,7,0.568852,0.335118,0.685824,0.529931,1.0,0.74827,0.207183,0.101627,0.213145,0.0,0.0,-0.5,-0.866025,current
Denim Dress #05311,white,dress,denim,8,0.568852,0.335118,0.685824,0.529931,0.74827,0.207183,0.101627,0.102056,0.25719,11.0,1.0,-0.866025,-0.5,six_months
Denim Dress #05312,white,dress,denim,9,0.568852,0.335118,0.685824,0.529931,0.207183,0.101627,0.102056,0.06177,0.281593,10.0,2.0,-1.0,-0.0,six_months
Denim Dress #05313,white,dress,denim,10,0.568852,0.335118,0.685824,0.529931,0.101627,0.102056,0.06177,0.213145,0.620891,9.0,3.0,-0.866025,0.5,six_months
